,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice
2436,527105030,1604,195500,Dwelling_60,RL,78,9978,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,20,3,3,PConc,3,3,1,6,602,1,0,324,926,GasA,5,Y,SBrkr,926,678,0,0,0,2,1,3,1,4,7,8,1,4,Attchd,1998,Fin,2,470,3,3,3,360,36,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,12,FALSE,12.18331566
2437,535152200,1176,136500,Dwelling_20,RL,74,8856,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143,3,3,CBlock,3,3,1,5,621,2,52,503,1176,GasA,3,Y,SBrkr,1176,0,0,1,0,1,0,3,1,3,6,8,2,4,Attchd,1957,RFn,1,292,3,3,3,0,88,0,0,95,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,51,FALSE,11.82407989
2438,907410080,1484,213000,Dwelling_20,RL,70,8400,2,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109,4,3,PConc,4,3,3,6,712,1,0,761,1473,GasA,5,Y,SBrkr,1484,0,0,1,0,2,0,3,1,4,7,8,0,0,Attchd,2004,RFn,2,606,3,3,3,0,35,0,144,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,2,3,5,TRUE,12.26904744
2439,916386080,1394,167500,Dwelling_80,RL,73,9735,2,0,4,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,384,384,GasA,4,Y,SBrkr,754,640,0,0,0,2,1,3,1,4,7,8,0,0,BuiltIn,2007,Fin,2,400,3,3,3,100,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Split,0,2.5,2.5,1,TRUE,12.02873863
2440,534479240,1728,137000,Dwelling_60,RL,79,9462,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,5,6,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,1,0,1,0,704,704,GasA,4,Y,FuseA,1024,704,0,0,0,1,1,3,1,3,7,7,1,4,Attchd,1949,Unf,1,234,3,3,3,245,60,0,0,0,0,0,MnPrv,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,1.5,1.5,33,TRUE,11.8277362
2441,916386040,1442,172500,Dwelling_80,RL,73,9802,2,0,4,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,352,352,GasA,4,Y,SBrkr,712,730,0,0,0,2,1,3,1,3,6,8,0,0,BuiltIn,2007,Fin,2,400,3,3,3,100,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Split,0,2.5,2.5,1,TRUE,12.05815252
2442,527161040,1382,177500,Dwelling_80,RL,57,8923,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,189,1,0,195,384,GasA,4,Y,SBrkr,751,631,0,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,1998,Fin,2,396,3,3,3,256,0,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Split,0,2.5,2.5,11,FALSE,12.08672589
2443,528490070,1653,209000,Dwelling_60,FV,65,8127,2,0,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,410,1,0,402,812,GasA,5,Y,SBrkr,812,841,0,1,0,2,1,3,1,4,6,8,0,0,Attchd,2003,RFn,2,628,3,3,3,0,45,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,6,FALSE,12.25008953
2444,909175050,2192,179500,Dwelling_75,RL,60,8400,2,0,4,Bnk,4,Inside,2,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,2,378,1,0,342,720,GasA,5,Y,SBrkr,1052,720,420,0,0,2,1,4,1,4,8,8,1,4,Detchd,1939,Unf,1,240,3,3,3,262,24,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2.5,Traditional,0,2.5,2.5,11,TRUE,12.09793049
2445,908275040,1678,119900,Dwelling_90,RL,65,10926,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74,3,3,CBlock,3,3,1,1,0,1,0,1678,1678,GasA,3,Y,SBrkr,1678,0,0,0,0,2,0,6,2,3,10,8,0,0,NoGarage,1959,NoGarage,0,0,0,0,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Duplex,0,2,2,50,FALSE,11.69441334
2446,534104090,1929,226000,Dwelling_60,FV,66,7050,2,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,738,1,0,319,1057,GasA,5,Y,SBrkr,1057,872,0,1,0,2,1,3,1,4,7,8,1,3,Attchd,2001,Fin,2,650,3,3,3,0,235,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,6,FALSE,12.32829028
2447,528218090,1456,184000,Dwelling_60,RL,63,10928,2,0,4,Lvl,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,4,1,1,0,1,0,728,728,GasA,5,Y,SBrkr,728,728,0,0,0,2,1,3,1,4,8,8,1,4,Attchd,2005,Fin,2,390,3,3,3,100,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,FALSE,TRUE,FALSE,2,Traditional,0,2.5,2.5,4,FALSE,12.12269104
2448,532378110,1040,127000,Dwelling_20,RL,74,6897,2,0,3,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,1,5,659,1,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1,0,1,1,3,1,3,6,8,0,0,Detchd,1962,Unf,1,260,3,3,3,0,104,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,0,TRUE,11.75194237
2449,527355280,1686,207500,Dwelling_20,RL,79,10240,2,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157,3,4,CBlock,4,3,1,4,625,2,1061,0,1686,GasA,3,Y,SBrkr,1686,0,0,1,0,2,0,3,1,3,7,8,1,3,Attchd,1980,Unf,2,612,3,3,3,384,131,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,2,3,26,FALSE,12.24288662
2450,535151040,1144,150000,Dwelling_20,RL,73,8760,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,164,4,3,CBlock,3,3,1,5,856,1,0,313,1169,GasA,3,Y,SBrkr,1144,0,0,1,0,1,0,3,1,3,6,8,0,0,Attchd,1956,RFn,1,286,3,3,3,257,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,53,FALSE,11.91839057
2451,910203090,1200,119000,Dwelling_50,RM,58,8155,2,0,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,4,3,1,1,0,1,0,780,780,GasA,4,Y,FuseA,780,420,0,0,0,1,0,4,1,3,7,8,0,0,NoGarage,1930,NoGarage,0,0,0,0,3,0,0,96,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,58,TRUE,11.68687877
2452,535151080,1008,135000,Dwelling_20,RL,109,9723,2,0,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332,3,3,CBlock,3,3,1,1,0,1,0,1008,1008,GasA,3,Y,SBrkr,1008,0,0,0,0,1,0,2,1,3,5,8,0,0,Attchd,1963,RFn,2,430,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,43,FALSE,11.81303006
2453,923228390,1092,75190,Dwelling_160,RM,21,1890,2,0,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,3,3,1,1,0,1,0,546,546,GasA,5,Y,SBrkr,546,546,0,0,0,1,1,3,1,3,6,8,0,0,Attchd,1976,Unf,1,286,3,3,3,0,0,0,0,0,0,0,GdWo,NoMisc,0,April,Yr_2007,COD,Normal,TRUE,FALSE,FALSE,2,Traditional,0,1.5,1.5,31,FALSE,11.22777352
2454,527405180,864,124500,Dwelling_20,RL,70,8120,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,1,5,191,1,0,673,864,GasA,5,Y,SBrkr,864,0,0,0,0,1,0,3,1,3,5,8,0,0,Detchd,1994,Unf,2,463,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,39,FALSE,11.73206099
2455,923225300,1092,83500,Dwelling_160,RM,66,1974,2,0,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,3,3,1,4,334,1,0,212,546,GasA,3,Y,SBrkr,546,546,0,0,0,1,1,3,1,3,6,8,0,0,Attchd,1973,RFn,1,286,3,3,3,120,96,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,0,1.5,1.5,37,FALSE,11.33260191
2456,923230180,768,129500,Dwelling_85,RL,54,7244,2,0,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,4,3,3,5,619,1,0,149,768,GasA,5,Y,SBrkr,768,0,0,1,0,1,0,2,1,3,5,8,0,0,Detchd,1987,Unf,2,624,3,3,3,104,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1.5,Split,1,1,2,37,FALSE,11.77143616
2457,527256030,2234,441929,Dwelling_20,RL,85,14082,2,0,3,HLS,4,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945,4,3,PConc,5,4,4,6,1558,1,0,662,2220,GasA,5,Y,SBrkr,2234,0,0,1,0,1,1,1,1,4,7,8,1,4,Attchd,2006,RFn,2,724,3,3,3,390,80,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,1,FALSE,12.99890451
2458,528188040,1405,171750,Dwelling_120,RL,74,3136,2,0,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163,4,3,PConc,4,3,1,1,0,1,0,1405,1405,GasA,5,Y,SBrkr,1405,0,0,0,0,2,0,2,1,4,6,8,1,4,Attchd,2003,RFn,2,478,3,3,3,148,36,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2006,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,0,2,2,3,FALSE,12.05379521
2459,902125120,1047,100000,Dwelling_30,RM,60,10800,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0,3,3,BrkTil,2,3,1,1,0,1,0,641,641,GasA,4,Y,SBrkr,1047,0,0,0,0,1,0,2,1,3,6,8,0,0,Detchd,1954,Unf,1,273,2,2,1,0,0,0,0,0,0,0,NoFence,Shed,450,August,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,12,TRUE,11.51292546
2460,534202170,1568,143000,Dwelling_20,RL,80,9600,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,1,0,1,0,1568,1568,GasA,3,Y,SBrkr,1568,0,0,0,0,1,1,3,1,3,7,8,0,0,Attchd,1967,Unf,2,440,3,3,3,160,40,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,COD,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1.5,1.5,42,FALSE,11.87059991
2461,905477010,1124,93000,Dwelling_20,RL,77,8335,2,0,4,Lvl,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,Y,SBrkr,1124,0,0,0,0,1,0,3,1,3,5,6,1,4,NoGarage,1954,NoGarage,0,0,0,0,1,0,36,190,0,0,0,0,NoFence,NoMisc,0,April,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,52,FALSE,11.44035477
2462,923226250,1092,76000,Dwelling_160,RM,21,1476,2,0,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,3,3,1,6,176,1,0,370,546,GasA,5,Y,SBrkr,546,546,0,0,0,1,1,3,1,3,5,8,0,0,NoGarage,1970,NoGarage,0,0,0,0,3,200,26,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2010,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,0,1.5,1.5,40,FALSE,11.23848862
2463,907203010,864,128500,Dwelling_20,RL,120,9560,2,0,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,2,3,360,1,0,504,864,GasA,5,Y,SBrkr,864,0,0,0,0,1,0,3,1,3,5,8,0,0,Attchd,1972,RFn,1,288,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,34,FALSE,11.76368418
2464,535351050,1363,164900,Dwelling_20,RL,75,14559,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70,4,3,CBlock,3,3,1,4,650,3,180,178,1008,GasA,5,Y,SBrkr,1363,0,0,1,0,1,0,2,1,3,6,7,2,3,CarPort,1951,Unf,1,288,3,3,3,324,42,0,0,168,0,0,NoFence,Shed,2000,June,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,9,TRUE,12.01309451
2465,906420130,2097,228000,Dwelling_60,RL,59,11228,2,0,2,Lvl,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,4,50,6,531,499,1080,GasA,5,Y,SBrkr,1080,1017,0,0,1,2,1,3,1,4,9,8,1,3,Attchd,1993,Unf,3,678,3,3,3,196,187,0,0,0,0,0,NoFence,NoMisc,0,December,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0.5,2.5,3,15,FALSE,12.33710091
2466,534428020,1100,141000,Dwelling_20,RL,74,12493,2,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,5,419,3,306,375,1100,GasA,3,Y,SBrkr,1100,0,0,1,0,1,0,3,1,3,6,8,1,1,Attchd,1960,RFn,1,312,3,3,3,355,0,0,0,0,0,0,GdWo,NoMisc,0,April,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,48,FALSE,11.85651517
2467,907192020,1690,190550,Dwelling_60,RL,68,9543,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,845,845,GasA,5,Y,SBrkr,845,845,0,0,0,2,1,3,1,4,7,8,0,0,Attchd,2001,RFn,2,517,3,3,3,0,103,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,6,FALSE,12.15766991
2468,528386040,3238,410000,Dwelling_50,RL,56,14720,2,0,3,Lvl,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579,4,3,PConc,4,3,3,6,816,1,0,1217,2033,GasA,5,Y,SBrkr,2053,1185,0,1,0,2,1,4,1,4,9,8,1,5,Attchd,1996,Fin,3,666,3,3,3,283,86,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,1,2.5,3.5,14,TRUE,12.92391244
2469,902406090,1795,131500,Dwelling_50,RM,81,12150,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335,3,3,BrkTil,3,3,1,1,0,1,0,1050,1050,GasA,5,N,FuseF,1050,745,0,0,0,2,0,4,1,3,7,8,0,0,Attchd,1954,Unf,1,352,2,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,2,2,54,FALSE,11.78676213
2470,535353050,1647,153000,Dwelling_20,RL,75,9532,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,4,595,3,354,156,1105,GasA,4,Y,SBrkr,1647,0,0,1,0,1,0,3,1,3,6,7,1,2,Attchd,1953,Fin,1,280,3,3,3,225,0,0,0,0,368,2,GdPrv,NoMisc,0,February,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,54,FALSE,11.9381932
2471,532376080,984,126000,Dwelling_20,RL,74,9308,2,0,3,Lvl,4,CulDSac,3,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,3,554,1,0,430,984,GasA,3,Y,SBrkr,984,0,0,0,0,1,0,3,1,3,5,8,0,0,Attchd,1965,Unf,1,310,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,TRUE,FALSE,1,Traditional,0,1,1,41,FALSE,11.74403719
2472,903231130,875,105000,Dwelling_30,RM,51,6120,2,0,4,Lvl,4,Corner,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,4,209,1,0,506,715,GasA,3,Y,FuseA,875,0,0,1,0,1,0,2,1,3,5,8,0,0,Detchd,1931,Unf,1,180,2,3,3,48,0,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,16,TRUE,11.56171563
2473,527455080,1456,138000,Dwelling_160,RL,24,2364,2,0,4,Lvl,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0,4,3,CBlock,4,3,1,5,279,1,0,576,855,GasA,3,Y,SBrkr,855,601,0,0,0,2,1,3,1,3,6,8,1,3,Attchd,1978,Fin,2,440,3,3,3,147,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,TRUE,FALSE,FALSE,2,Traditional,0,2.5,2.5,31,FALSE,11.83500896
2474,528250010,1394,165500,Dwelling_80,RL,74,11950,2,0,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,384,384,GasA,5,Y,SBrkr,754,640,0,0,0,2,1,3,1,4,7,8,1,3,BuiltIn,2003,Fin,2,400,3,3,3,100,0,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Split,0,2.5,2.5,4,FALSE,12.01672647
2475,909101010,1196,110000,Dwelling_50,RL,67,12354,2,1,4,Lvl,4,Corner,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,2,2,1,0,1,0,684,684,GasA,4,Y,SBrkr,684,512,0,0,0,1,0,3,1,4,7,8,0,0,Detchd,2005,Unf,2,528,3,3,3,0,46,0,0,0,0,0,GdPrv,Shed,800,August,Yr_2009,ConLI,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,9,TRUE,11.60823564
2476,909275050,1502,149000,Dwelling_70,RL,60,7200,2,0,4,HLS,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0,3,2,BrkTil,4,3,1,1,0,1,0,776,776,GasA,3,Y,SBrkr,851,651,0,0,0,1,1,3,1,3,6,8,1,4,Attchd,1931,RFn,1,270,3,3,2,0,0,112,0,0,0,0,MnPrv,NoMisc,0,February,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,1.5,1.5,8,TRUE,11.91170158
2477,527302060,1479,176000,Dwelling_60,RL,78,12090,2,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306,4,3,CBlock,4,3,1,5,321,1,0,404,725,GasA,5,Y,SBrkr,725,754,0,0,0,2,1,3,1,4,6,8,1,3,Attchd,1981,RFn,2,484,3,3,3,167,72,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,4,TRUE,12.07823927
2478,534450110,666,64500,Dwelling_20,RL,50,5000,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0,2,2,CBlock,2,2,1,2,299,1,0,367,666,GasA,2,N,SBrkr,666,0,0,0,1,1,0,2,1,4,4,8,0,0,NoGarage,1946,NoGarage,0,0,0,0,1,0,52,0,0,0,0,0,MnPrv,NoMisc,0,April,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0.5,1,1.5,57,TRUE,11.0744205
2479,535382130,1466,170000,Dwelling_50,RL,60,10800,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,2,3,1,5,626,1,0,170,796,GasA,4,Y,SBrkr,1096,370,0,0,1,2,0,3,1,4,7,7,1,3,Attchd,1950,Unf,2,566,3,3,3,436,21,0,0,0,0,0,NoFence,Shed,500,April,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0.5,2,2.5,17,TRUE,12.04355372
2480,535105030,1144,139950,Dwelling_20,RL,75,7875,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,3,3,CBlock,3,3,1,3,572,1,0,572,1144,GasA,4,Y,SBrkr,1144,0,0,1,0,1,0,3,1,3,6,8,0,0,Attchd,1961,Unf,2,456,3,3,3,0,0,0,0,0,0,0,GdWo,NoMisc,0,September,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,47,FALSE,11.84904049
2481,533253050,1036,188000,Dwelling_120,RL,36,3640,2,0,3,Lvl,4,CulDSac,3,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,3,CBlock,4,3,4,6,860,1,0,176,1036,GasA,3,Y,SBrkr,1036,0,0,1,0,1,0,1,1,4,4,8,1,3,Detchd,1980,Fin,2,484,3,3,3,133,108,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2006,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,1,1,2,26,FALSE,12.14419724
